216,2321365,2,13 mins 47 secs,8.13,0.52,0.87,0.43,0.43,0.43,0.43,0.87,0.43,1.74,0.43,0.65,0.87
217,1321673,6,5 mins 18 secs,8.26,0.87,0.87,0.43,0.43,0.43,0.43,0.87,0.43,0.65,0.43,0.22,2.17
218,2200679,3,7 mins,8.52,0.7,0.87,0.43,0.43,0.43,0.43,0.87,0.43,1.74,0.43,0,1.74
219,2341365,4,5 mins 16 secs,9.83,0.7,0.87,0.43,0.43,0.43,0.43,0.87,0.43,1.74,0.43,0.87,2.17
220,2721669,3,10 mins 13 secs,9.78,0.87,0.87,0.43,0.43,0.43,0.43,0.87,0.43,1.74,0.43,0.65,2.17
221,2251265,3,23 mins 21 secs,8.91,0.87,0.87,0.43,0.43,0.43,0.43,0.87,0.43,0.87,0.43,0.65,2.17
222,2306679,3,12 mins 34 secs,9.04,0.35,0.87,0.43,0.43,0.43,0.43,0.65,0.43,1.74,0.43,0.65,2.17
223,1401679,2,23 mins 49 secs,7.17,0,0.87,0.43,0.43,0,0.43,0.87,0.43,0.87,0.43,0.65,1.74
224,2381865,3,20 mins 26 secs,8.3,0.7,0.87,0.43,0.43,0,0.43,0.65,0.43,0.87,0.43,0.87,2.17
225,2313683,2,23 mins 55 secs,7.43,0.7,0.43,0.43,0.43,0,0.43,0.65,0.43,1.3,0.43,0.87,1.3
226,2291566,2,16 mins 48 secs,7.91,0.52,0.43,0.43,0.43,0.43,0.43,0.65,0,1.3,0.43,0.65,2.17
227,2216669,3,13 mins 49 secs,9.13,0.87,0.22,0.43,0.43,0.43,0.43,0.87,0.43,1.74,0.43,0.65,2.17
228,1021672,1,13 mins 4 secs,6.26,0.17,0.87,0.43,0.43,0.43,0,0.22,0,1.3,0,0.65,1.74
229,2362965,2,5 mins 49 secs,7.48,0.52,0.87,0.43,0.43,0.43,0.43,0.87,0.43,0.43,0.43,0.87,1.3
230,2341365,5,6 mins 40 secs,9.57,0.87,0.87,0.43,0.43,0.43,0.43,0.87,0.43,1.3,0.43,0.87,2.17
231,2341465,4,14 mins 48 secs,7.17,0.87,0.87,0.43,0.43,0.43,0.43,0.87,0.43,1.09,0.43,0.87,0
232,2332665,4,37 mins 26 secs,3.87,0.17,0.87,0.43,0.43,0,0.43,0,0.43,0.65,0.43,0,0
233,3404673,1,10 mins 22 secs,3.43,0.17,0,0.43,0.22,0,0,0.65,0,0.43,0,0.22,1.3
234,2017673,3,4 mins 57 secs,9.48,0.35,0.87,0.43,0.43,0.43,0.43,0.87,0.43,1.74,0.43,0.87,2.17
235,2214669,2,11 mins,7.91,0.52,0.87,0.43,0.22,0.43,0.43,0.87,0.43,1.09,0,0.43,2.17
236,2200679,4,70 days 3 hours,9.57,0.87,0.87,0.43,0.43,0.43,0.43,0.87,0,1.74,0.43,0.87,2.17
237,2718674,2,20 mins 29 secs,8.48,0.87,0.87,0.43,0.43,0.43,0.43,0.87,0.43,0.87,0,0.65,2.17
238,1406679,3,9 mins 42 secs,5.83,0.17,0.87,0.43,0,0,0.43,0.65,0.43,1.09,0.43,0,1.3
239,2381365,7,10 mins 55 secs,9.57,0.87,0.87,0.43,0.43,0.43,0.43,0.87,0.43,1.52,0.43,0.65,2.17
240,2021673,3,1 hour 13 mins,9.83,0.7,0.87,0.43,0.43,0.43,0.43,0.87,0.43,1.74,0.43,0.87,2.17
241,2381365,8,21 mins 34 secs,8.17,0.35,0.87,0.43,0.43,0.43,0.43,0.87,0.43,1.52,0.43,0.65,1.3
242,2805673,3,59 mins 10 secs,7.65,0.7,0.43,0.43,0.43,0,0,0.87,0,1.74,0.43,0.87,1.74
243,2811669,3,35 mins 58 secs,7.74,0.35,0.87,0.43,0.22,0.43,0.43,0.65,0.43,1.74,0.43,0.87,0.87
244,2313065,4,9 mins 57 secs,8.91,0.87,0.87,0.43,0.43,0.43,0,0.87,0.43,1.74,0.43,0.65,1.74
245,1416669,7,31 mins 56 secs,4.61,0.7,0.43,0.43,0.43,0,0.43,0.87,0,0,0,0.43,0.87
246,2105679,1,27 mins 36 secs,5.67,0.35,0.87,0.43,0.33,0,0.43,0.65,0,1.3,0,0.43,0.87
247,2313065,5,8 mins 2 secs,8.3,0.7,0.87,0.43,0.43,0.43,0.43,0.87,0.43,1.3,0.43,0.65,1.3
248,2304679,4,12 mins 48 secs,8.13,0.52,0.87,0.43,0.43,0,0,0.87,0,1.74,0.43,0.65,2.17
249,2021673,4,16 mins 57 secs,9.57,0.87,0.87,0.43,0.43,0.43,0,0.87,0.43,1.74,0.43,0.87,2.17
250,2362965,3,6 hours 52 mins,8.74,0.7,0.22,0.43,0.43,0.43,0.43,0.43,0.43,1.74,0.43,0.87,2.17
251,2321365,3,11 mins 16 secs,9,0.52,0.87,0.43,0.43,0.43,0.43,0.87,0.43,1.74,0.43,0.65,1.74
252,2393365,3,2 hours 52 mins,8.74,0.7,0.87,0.43,0.43,0.43,0.43,0.87,0.43,1.74,0.43,0.65,1.3
253,2292865,5,29 mins 45 secs,5.46,0.35,0.87,0,0.11,0,0.43,0.87,0.43,1.3,0.43,0.65,0
254,2292865,6,15 mins 41 secs,9.61,0.7,0.87,0.43,0.43,0.43,0.43,0.87,0.43,1.74,0.43,0.65,2.17
255,2343365,5,29 mins 42 secs,9.48,0.35,0.87,0.43,0.43,0.43,0.43,0.87,0.43,1.74,0.43,0.87,2.17
256,2292865,7,3 mins 19 secs,8.7,0.87,0.87,0.43,0.43,0.43,0.43,0.87,0.43,1.3,0.43,0.87,1.3
257,2381365,9,12 mins 10 secs,7.09,0.35,0.87,0.43,0.43,0.43,0.43,0.87,0.43,0.65,0.43,0.43,1.3
258,2210679,1,22 mins 48 secs,8.7,0.87,0.87,0.43,0,0.43,0.43,0.87,0.43,1.74,0,0.87,1.74
